Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
2.960144382750738146e+01,3.145672317282771413e+00,2.960369690153222422e+01,3.147921511858113419e+00,8.362500984031288453e+01,8.318461060222085734e+01,1.169432812856900838e+01,2.243525972980422722e-01,4.430828252804027145e-01,8.879162544964030985e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.718380445973842485e-01,2.014929656056974050e-01,2.960257036451980284e+01,3.146796914570442638e+00,1.000000000000000000e+00,7.000000000000000000e+00,Pass
2.955638234701052625e+01,3.143423122707429407e+00,2.955863542103536901e+01,3.145672317282771413e+00,9.369930866047847928e+01,9.338060918569213698e+01,2.898963893870199016e+01,2.907577707658966504e-01,5.458328223422798109e-01,8.328944350758858945e+02,1.722831892816541540e+03,9.005810394442653433e+02,-9.990000000000000000e+02,1.790667408487326140e-01,2.154071102602795607e-01,2.955750888402294763e+01,3.144547719995100188e+00,2.000000000000000000e+00,4.000000000000000000e+00,Pass
2.959243153140801041e+01,3.143423122707429407e+00,2.959468460543285317e+01,3.145672317282771413e+00,7.326578576673617249e+01,7.827310436167843477e+01,2.567158038196793868e+01,3.413085773242915399e-01,5.596291913025944753e-01,8.903154313350581788e+02,8.806999564465180583e+02,-3.773038385336291434e+00,-9.990000000000000000e+02,1.829372359550283933e-01,2.336216957975019159e-01,2.959355806842043179e+01,3.144547719995100188e+00,1.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959693767945769594e+01,3.143423122707429407e+00,2.959919075348253870e+01,3.145672317282771413e+00,5.992188006332814609e+01,4.768503496093774885e+01,2.048467345774675863e+01,4.252212443998531488e-01,5.772734780111172803e-01,8.855605353427433784e+02,8.831153681854832485e+02,1.198687146833696460e+01,1.000000000000000000e+00,1.640018163583217836e-01,2.523383878186525320e-01,2.959806421647011732e+01,3.144547719995100188e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.960144382750738146e+01,3.143423122707429407e+00,2.960369690153222422e+01,3.145672317282771413e+00,5.886389521548495196e+01,5.862708522565268510e+01,1.488368898295708576e+01,2.891397981711146814e-01,4.771993082437465117e-01,8.843273187183815480e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.841123433751824801e-01,2.313092566721757504e-01,2.960257036451980284e+01,3.144547719995100188e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959017845738316765e+01,3.141173928132087401e+00,2.959243153140801041e+01,3.143423122707429407e+00,4.417239402010183369e+01,6.384946953249507118e+01,2.867630499198767779e+01,4.447808695279762414e-01,6.320691318350145638e-01,8.846350151702444009e+02,8.811845703125000000e+02,1.475280761718750000e+01,-9.990000000000000000e+02,1.743287871708123216e-01,2.542981375614269957e-01,2.959130499439558903e+01,3.142298525419758626e+00,2.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959468460543285317e+01,3.141173928132087401e+00,2.959693767945769594e+01,3.143423122707429407e+00,8.436329139086296891e+01,8.902864490297567102e+01,3.674482893294848651e+01,3.604477486999292934e-01,5.994663180658591495e-01,8.937074363442199001e+02,8.898837178364556166e+02,6.778436598794984391e+00,7.698555956678699852e-01,1.898546356802838231e-01,2.440377575078364059e-01,2.959581114244527456e+01,3.142298525419758626e+00,0.000000000000000000e+00,7.000000000000000000e+00,Pass
2.957666001323411109e+01,3.134426344406061382e+00,2.957891308725895385e+01,3.136675538981403388e+00,8.462172381963526391e+01,8.784739818418191248e+01,1.953905995158500630e+01,3.844973875669744912e-01,6.015489393638683291e-01,8.736571155682903509e+02,8.746889184540575570e+02,1.133366890278861661e+01,6.735688185140072948e-01,1.798096723157724397e-01,2.321575589673994244e-01,2.957778655024653247e+01,3.135550941693732163e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.957891308725895385e+01,3.134426344406061382e+00,2.958116616128379661e+01,3.136675538981403388e+00,7.819112030395682211e+01,8.100861257897371104e+01,1.002132260499438310e+01,3.923011580564528811e-01,5.799753575882701240e-01,8.750489545863306375e+02,2.377370713035658810e+03,1.521009008275400220e+03,-9.990000000000000000e+02,1.807782997053290208e-01,2.484270369765444741e-01,2.958003962427137523e+01,3.135550941693732163e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959693767945769594e+01,3.134426344406061382e+00,2.959919075348253870e+01,3.136675538981403388e+00,6.521198852156469172e+01,6.503071051747242848e+01,5.082840890626749797e+01,3.750999199267496809e-01,6.009362850232129460e-01,8.860921252318587449e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.635134594454710488e-01,2.294535328194224344e-01,2.959806421647011732e+01,3.135550941693732163e+00,0.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959919075348253870e+01,3.134426344406061382e+00,2.960144382750738146e+01,3.136675538981403388e+00,7.045594346175968781e+01,7.012867896012188851e+01,8.752286741915136759e+01,2.124283667727014380e-01,5.297756848864801915e-01,8.833434428531311369e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.546367234111279965e-01,1.763126951883922378e-01,2.960031729049496008e+01,3.135550941693732163e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959243153140801041e+01,3.132177149830719376e+00,2.959468460543285317e+01,3.134426344406061382e+00,6.075000884445144322e+01,6.043005677695711597e+01,4.416990303313582444e+01,4.393234270545813835e-01,6.296540466603050001e-01,8.627540329380024104e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.598024970565466163e-01,2.436910362195160162e-01,2.959355806842043179e+01,3.133301747118390601e+00,6.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959468460543285317e+01,3.132177149830719376e+00,2.959693767945769594e+01,3.134426344406061382e+00,6.568749833125806958e+01,6.534154188372627914e+01,9.298953922093600966e+01,1.391034810911079833e-01,4.373839313341790769e-01,8.773626608236419315e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.572286362201058829e-01,1.685247160958785184e-01,2.959581114244527456e+01,3.133301747118390601e+00,2.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959693767945769594e+01,3.132177149830719376e+00,2.959919075348253870e+01,3.134426344406061382e+00,2.237498264019184901e+01,2.225714032063022429e+01,9.954731333230235180e+01,6.540598115144702351e-02,4.180896443436896148e-01,8.777741119604318101e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.300515282739374834e-01,1.313267834541112788e-01,2.959806421647011732e+01,3.133301747118390601e+00,2.000000000000000000e+00,6.000000000000000000e+00,Pass
2.960144382750738146e+01,3.132177149830719376e+00,2.960369690153222422e+01,3.134426344406061382e+00,5.251289909055844873e+01,5.066923756052480599e+01,9.958648095689849811e+01,6.102550333478951733e-02,3.753491686596897581e-01,8.843770436541381059e+02,8.804477040816327644e+02,4.880606826470822668e+00,-9.990000000000000000e+02,1.411762834327859040e-01,1.418410432594574000e-01,2.960257036451980284e+01,3.133301747118390601e+00,4.000000000000000000e+00,4.000000000000000000e+00,Pass
2.960369690153222422e+01,3.132177149830719376e+00,2.960594997555706698e+01,3.134426344406061382e+00,6.180203765204544197e+01,6.055439553479821058e+01,6.420134867389155886e+01,2.350592738627117206e-01,5.052293537741779916e-01,8.852315215558427326e+02,8.789473506595873005e+02,3.468479154297999578e+00,1.468048359240069212e-01,1.512860884325450961e-01,1.776921642409010627e-01,2.960482343854464560e+01,3.133301747118390601e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959243153140801041e+01,3.129927955255377370e+00,2.959468460543285317e+01,3.132177149830719376e+00,7.378276210978268068e+01,7.348590891045964213e+01,7.532492631185961329e+01,3.007794049376092960e-01,5.531318997784829827e-01,8.676980250942441444e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.806216193628356614e-01,2.188414385566030129e-01,2.959355806842043179e+01,3.131052552543048151e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.960369690153222422e+01,3.129927955255377370e+00,2.960594997555706698e+01,3.132177149830719376e+00,3.592738138881453125e+01,3.444265333175767552e+01,9.958647514422138158e+01,7.163502477178083916e-02,3.656538563964062960e-01,8.894274220771911814e+02,8.798095092773437500e+02,3.897705078125000000e-01,-9.990000000000000000e+02,1.496927829833765156e-01,1.528827032363807847e-01,2.960482343854464560e+01,3.131052552543048151e+00,0.000000000000000000e+00,3.000000000000000000e+00,Pass
2.960594997555706698e+01,3.129927955255377370e+00,2.960820304958190974e+01,3.132177149830719376e+00,5.387017819685063813e+01,5.365344010948243181e+01,6.948897019300815714e+01,1.941088748887774551e-01,4.834618102698509667e-01,8.861349603553957195e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.493883814613091998e-01,1.685674673948766022e-01,2.960707651256948836e+01,3.131052552543048151e+00,1.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959243153140801041e+01,3.127678760680035364e+00,2.959468460543285317e+01,3.129927955255377370e+00,4.572141377024593112e+01,4.550903343718395178e+01,2.761875124905356316e+01,4.460191660012667314e-01,5.978468149970432854e-01,8.878727446461699628e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.457094093537510127e-01,2.404450179001017540e-01,2.959355806842043179e+01,3.128803357967706589e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959468460543285317e+01,3.127678760680035364e+00,2.959693767945769594e+01,3.129927955255377370e+00,2.600000933497760869e+01,2.586307236914077023e+01,3.386878164777704114e+01,3.410199067402819861e-01,5.295014336730072824e-01,8.965973369290411483e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.343735716319911233e-01,1.769224843535850966e-01,2.959581114244527456e+01,3.128803357967706589e+00,1.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959919075348253870e+01,3.127678760680035364e+00,2.960144382750738146e+01,3.129927955255377370e+00,1.690671339998707978e+01,1.678613593044250862e+01,9.007992148518403042e+01,1.354742146940446368e-01,4.559785305971256752e-01,8.840080314518398836e+02,8.904785518498175634e+02,1.833783032209333186e+01,2.300635144671841770e-01,1.450363670610263778e-01,1.532880120441063310e-01,2.960031729049496008e+01,3.128803357967706589e+00,0.000000000000000000e+00,5.000000000000000000e+00,Pass
2.960144382750738146e+01,3.127678760680035364e+00,2.960369690153222422e+01,3.129927955255377370e+00,8.912500264219249857e+01,8.865559867827786888e+01,9.950253926879712196e+01,8.531583232414950702e-02,4.314783761580227028e-01,8.843588043600409492e+02,9.238151472669860595e+02,5.255498672113186132e+01,-9.990000000000000000e+02,1.459102908280604793e-01,1.473666418274442169e-01,2.960257036451980284e+01,3.128803357967706589e+00,1.000000000000000000e+00,2.000000000000000000e+00,Pass
2.960369690153222422e+01,3.127678760680035364e+00,2.960594997555706698e+01,3.129927955255377370e+00,8.052599822956916853e+01,7.995169257528951334e+01,9.949694390094870755e+01,7.477052043314733054e-02,4.172927151001069590e-01,8.765906587230219884e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.449831493761163381e-01,1.448804249809142186e-01,2.960482343854464560e+01,3.128803357967706589e+00,7.000000000000000000e+00,2.000000000000000000e+00,Pass
2.960594997555706698e+01,3.127678760680035364e+00,2.960820304958190974e+01,3.129927955255377370e+00,9.687499625016349114e+01,9.636477458527834017e+01,9.950253926894826861e+01,7.425895533080684174e-02,4.221974161599034159e-01,8.769734816562731794e+02,8.802294487010849480e+02,1.437232751265323216e+01,-9.990000000000000000e+02,1.461489682904326404e-01,1.464711156031288097e-01,2.960707651256948836e+01,3.128803357967706589e+00,5.000000000000000000e+00,4.000000000000000000e+00,Pass
2.960820304958190974e+01,3.127678760680035364e+00,2.961045612360675250e+01,3.129927955255377370e+00,7.864746290334046819e+01,7.808655482851717977e+01,6.447550735683562095e+01,2.517180688477025918e-01,5.415710658474638395e-01,8.792137601797249999e+02,8.935026855468750000e+02,2.358953857421875000e+01,-9.990000000000000000e+02,1.570595277252629929e-01,1.825511845788027609e-01,2.960932958659433112e+01,3.128803357967706589e+00,1.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959693767945769594e+01,3.125429566104693357e+00,2.959919075348253870e+01,3.127678760680035364e+00,6.454431798468466752e+01,6.428462700361241389e+01,9.502623315417930883e+01,1.184563888679586868e-01,2.404986455900760545e-01,8.757729854355287671e+02,8.699667663574218750e+02,3.528991699218750000e+00,5.000000000000000000e-01,1.977235895515379316e-01,2.029197514040409489e-01,2.959806421647011732e+01,3.126554163392364138e+00,7.000000000000000000e+00,6.000000000000000000e+00,Pass
2.959919075348253870e+01,3.125429566104693357e+00,2.960144382750738146e+01,3.127678760680035364e+00,1.000000000000000000e+02,9.947331308446017317e+01,8.431110262263337063e+01,1.353888149139726715e-01,3.574717654490285335e-01,8.756007079049390995e+02,9.068667895594004449e+02,4.037279007483244442e+01,1.624007060900264643e-01,1.979237066720923865e-01,2.156353082973117841e-01,2.960031729049496008e+01,3.126554163392364138e+00,6.000000000000000000e+00,6.000000000000000000e+00,Pass
2.960144382750738146e+01,3.125429566104693357e+00,2.960369690153222422e+01,3.127678760680035364e+00,8.858391523624892727e+01,8.828257547439373809e+01,9.958086754986352673e+01,1.514244213470201106e-01,4.425380194547900992e-01,8.835635678956837182e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,2.080324427203502080e-01,2.165301745519777332e-01,2.960257036451980284e+01,3.126554163392364138e+00,1.000000000000000000e+00,1.000000000000000000e+00,Pass
2.960369690153222422e+01,3.125429566104693357e+00,2.960594997555706698e+01,3.127678760680035364e+00,1.000000000000000000e+02,9.947331308438403141e+01,9.959205829790433029e+01,1.107858430918658987e-01,4.478826157030175725e-01,8.780328965866279987e+02,8.808996627716246621e+02,2.155182944657559929e+01,-9.990000000000000000e+02,1.610265944771126501e-01,1.660625146661851570e-01,2.960482343854464560e+01,3.126554163392364138e+00,2.000000000000000000e+00,2.000000000000000000e+00,Pass
2.960594997555706698e+01,3.125429566104693357e+00,2.960820304958190974e+01,3.127678760680035364e+00,9.200999455146724415e+01,9.163979673234479151e+01,9.959205829796539433e+01,8.489939661489080691e-02,4.150675004916608013e-01,8.646899168165473384e+02,8.799048477737991334e+02,2.600336187453496706e+01,-9.990000000000000000e+02,1.500770635528238528e-01,1.521857657374421913e-01,2.960707651256948836e+01,3.126554163392364138e+00,7.000000000000000000e+00,4.000000000000000000e+00,Pass
2.960820304958190974e+01,3.125429566104693357e+00,2.961045612360675250e+01,3.127678760680035364e+00,5.783887373089685724e+01,5.757020288178744494e+01,9.941300629040399883e+01,1.127919256690664146e-01,4.164940446247774597e-01,8.670841620315750333e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.547991428450964935e-01,1.605589792442295716e-01,2.960932958659433112e+01,3.126554163392364138e+00,3.000000000000000000e+00,5.000000000000000000e+00,Pass
2.957666001323411109e+01,3.123180371529351351e+00,2.957891308725895385e+01,3.125429566104693357e+00,4.394134902653517827e+01,4.283571294772181659e+01,4.698435939310724763e+01,3.139390148595974095e-01,5.335668041573525811e-01,9.181296723062216643e+02,8.921022606211259927e+02,-9.024154284768853174e+00,1.000000000000000000e+00,1.586675750143371200e-01,2.082893877215989120e-01,2.957778655024653247e+01,3.124304968817022576e+00,2.000000000000000000e+00,7.000000000000000000e+00,Pass
2.958567230933348213e+01,3.123180371529351351e+00,2.958792538335832489e+01,3.125429566104693357e+00,1.634314936361820969e+01,1.622658882928165980e+01,5.547252959365288660e+01,2.118846572704288223e-01,3.236829637638066748e-01,8.468233607018324847e+02,8.426494750976562500e+02,9.182922363281250000e+00,1.000000000000000000e+00,1.135875583879632500e-01,1.668044014749258397e-01,2.958679884634590351e+01,3.124304968817022576e+00,8.000000000000000000e+00,7.000000000000000000e+00,Pass
2.959468460543285317e+01,3.123180371529351351e+00,2.959693767945769594e+01,3.125429566104693357e+00,8.022528711997216533e+01,7.970299116767711212e+01,6.541550927411972793e+01,3.069761267286210682e-01,4.897557094062932603e-01,8.805293423271496067e+02,8.833621215820312500e+02,5.916931152343750000e+00,1.000000000000000000e+00,1.890718459369721272e-01,2.226669330057170215e-01,2.959581114244527456e+01,3.124304968817022576e+00,6.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959693767945769594e+01,3.123180371529351351e+00,2.959919075348253870e+01,3.125429566104693357e+00,4.893750490832335487e+01,4.867975354775126817e+01,4.682767878062829681e+01,3.812849910877540438e-01,5.385579843392247490e-01,8.832683050275553569e+02,8.845003911810573527e+02,8.703021316298816146e+00,1.233347657928663549e-01,1.598503745245109520e-01,2.157672174336094095e-01,2.959806421647011732e+01,3.124304968817022576e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959919075348253870e+01,3.123180371529351351e+00,2.960144382750738146e+01,3.125429566104693357e+00,7.265330075233995899e+01,7.218030119997817451e+01,7.934797658062508674e+01,1.761447624847517213e-01,3.227146555968761765e-01,8.719905617977523207e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.804031806737485810e-01,2.158159310125457864e-01,2.960031729049496008e+01,3.124304968817022576e+00,6.000000000000000000e+00,8.000000000000000000e+00,Pass
2.960144382750738146e+01,3.123180371529351351e+00,2.960369690153222422e+01,3.125429566104693357e+00,1.000000000000000000e+02,9.953547595286977412e+01,9.955288453021189810e+01,4.895365480059570701e-02,2.784258121454972756e-01,8.676253934352508850e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,2.099331779976663093e-01,2.104470532658851145e-01,2.960257036451980284e+01,3.124304968817022576e+00,6.000000000000000000e+00,4.000000000000000000e+00,Pass
2.960369690153222422e+01,3.123180371529351351e+00,2.960594997555706698e+01,3.125429566104693357e+00,1.000000000000000000e+02,9.934896343654231998e+01,9.525563772021435227e+01,1.587080805378519033e-01,4.327440607539088102e-01,8.759501180969508596e+02,8.777280883789062500e+02,1.255102539062500000e+01,1.250000000000000000e-01,1.985289286894327820e-01,2.096238717745886049e-01,2.960482343854464560e+01,3.124304968817022576e+00,2.000000000000000000e+00,2.000000000000000000e+00,Pass
2.960594997555706698e+01,3.123180371529351351e+00,2.960820304958190974e+01,3.125429566104693357e+00,1.000000000000000000e+02,9.953547595308792495e+01,9.246913661933398032e+01,1.923778099301483580e-01,4.961718114788052358e-01,8.758890949971888631e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.789883454137635166e-01,1.925422912446794477e-01,2.960707651256948836e+01,3.124304968817022576e+00,1.000000000000000000e+00,5.000000000000000000e+00,Pass
2.960820304958190974e+01,3.123180371529351351e+00,2.961045612360675250e+01,3.125429566104693357e+00,1.000000000000000000e+02,9.934896343632719606e+01,5.647968742521342023e+01,2.987990184654254477e-01,5.948416657352147974e-01,8.642456455781538125e+02,8.582217407226562500e+02,7.805297851562500000e+00,1.000000000000000000e+00,1.750111785065648351e-01,2.084905949257250535e-01,2.960932958659433112e+01,3.124304968817022576e+00,6.000000000000000000e+00,8.000000000000000000e+00,Pass
2.956088849506021177e+01,3.120931176954009345e+00,2.956314156908505453e+01,3.123180371529351351e+00,8.907815115687107266e+01,7.740265521196266718e+01,1.207481078441993461e+01,4.149970516434081658e-01,6.436457553153680511e-01,8.340761401338351106e+02,8.431285201051877038e+02,2.606716600694093700e+01,3.969280517380759932e-01,1.793797619862362858e-01,2.519300600771262055e-01,2.956201503207263315e+01,3.122055774241680126e+00,2.000000000000000000e+00,6.000000000000000000e+00,Pass
2.957215386518442557e+01,3.120931176954009345e+00,2.957440693920926833e+01,3.123180371529351351e+00,6.627110135639196642e+01,6.596325189034342884e+01,2.613599530810387606e+01,3.552337465818450335e-01,4.858169632553169803e-01,9.063551633031639767e+02,9.078241109161756413e+02,3.163608598354141321e+01,-9.990000000000000000e+02,1.615733483641891011e-01,2.476033505923259381e-01,2.957328040219684695e+01,3.122055774241680126e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.957891308725895385e+01,3.120931176954009345e+00,2.958116616128379661e+01,3.123180371529351351e+00,3.595134558605892749e+01,4.563339171086463608e+01,2.052942484221235020e+01,2.923614764385722986e-01,4.726505434250315996e-01,8.735407669815558620e+02,8.631338670941856890e+02,-1.805073849682502951e+00,5.967238689547581521e-01,1.573426779528214470e-01,1.989905502881156307e-01,2.958003962427137523e+01,3.122055774241680126e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.958116616128379661e+01,3.120931176954009345e+00,2.958341923530863937e+01,3.123180371529351351e+00,6.473471726644648072e+01,6.820140424605453688e+01,1.382615959601508671e+01,2.102314906637819392e-01,3.933016560031923903e-01,8.626297544805886446e+02,8.585510929371521343e+02,4.383396519865549124e+00,4.021101992966002459e-01,2.011198925726409292e-01,2.285679553637354755e-01,2.958229269829621799e+01,3.122055774241680126e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959693767945769594e+01,3.120931176954009345e+00,2.959919075348253870e+01,3.123180371529351351e+00,6.525266794299278672e+01,6.503068560123179509e+01,5.011218009567639342e+01,3.571698945134372805e-01,5.269378850010483228e-01,8.809928021143781507e+02,8.899977442423503362e+02,8.240264256795247988e+00,1.000000000000000000e+00,1.656031350423805837e-01,2.431273477576351427e-01,2.959806421647011732e+01,3.122055774241680126e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.959919075348253870e+01,3.120931176954009345e+00,2.960144382750738146e+01,3.123180371529351351e+00,8.451158182628221027e+01,8.455231706919732915e+01,8.064053275266259391e+01,1.566447703221727217e-01,3.300204995270414887e-01,8.732679775280896592e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.851823498181340011e-01,2.154396019285484409e-01,2.960031729049496008e+01,3.122055774241680126e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.960144382750738146e+01,3.120931176954009345e+00,2.960369690153222422e+01,3.123180371529351351e+00,1.000000000000000000e+02,9.965981108709635805e+01,9.954168959140771733e+01,4.810846544549916143e-02,2.880516788779463599e-01,8.583952338129488453e+02,8.687317933505638621e+02,2.316741608354381654e+01,-9.990000000000000000e+02,1.993410693143376489e-01,1.986186846764050329e-01,2.960257036451980284e+01,3.122055774241680126e+00,8.000000000000000000e+00,4.000000000000000000e+00,Pass
