Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
2.889760754984452262e+01,-7.265444798353152933e+00,2.889987497991244680e+01,-7.263195603781523069e+00,0.000000000000000000e+00,1.575593142885235132e+01,9.008126689710766755e+01,4.346295080743341477e-01,6.096825182498352147e-01,1.507650930219564543e+03,1.567058427352479157e+03,7.280733523614506453e+01,4.965859714463066732e-01,1.368287145275642880e-01,1.797643916292230026e-01,2.889874126487848471e+01,-7.264320201067338445e+00,1.000000000000000000e+00,6.000000000000000000e+00,Pass
2.889987497991244680e+01,-7.265444798353152933e+00,2.890214240998037099e+01,-7.263195603781523069e+00,0.000000000000000000e+00,1.575593142884111408e+01,5.096580801066379252e+01,4.191766084314539897e-01,6.022405102272703203e-01,1.518094762117488244e+03,1.549647583007812500e+03,1.545275878906250000e+01,1.000000000000000000e+00,1.415256202512036598e-01,1.826635415431610565e-01,2.890100869494640889e+01,-7.264320201067338445e+00,0.000000000000000000e+00,7.000000000000000000e+00,Pass
2.895199312069112807e+01,-7.227208490635445237e+00,2.895426055075905936e+01,-7.224959296063815373e+00,0.000000000000000000e+00,1.241934033298660722e+01,3.718022417043532357e+01,4.167791332963428075e-01,6.432071943219136445e-01,1.547438515210718151e+03,1.540361497334856722e+03,5.268088920659222296e+00,1.000000000000000000e+00,1.394295915037227496e-01,1.728460056896649610e-01,2.895312683572509371e+01,-7.226083893349629861e+00,1.000000000000000000e+00,8.000000000000000000e+00,Pass
2.893838854028354035e+01,-7.238454463493594560e+00,2.894065597035147164e+01,-7.236205268921964695e+00,0.000000000000000000e+00,2.471509869958667593e+01,3.779750040574602821e+01,4.228280429892093961e-01,6.427787955012231880e-01,1.500336348913832353e+03,1.497276135026297425e+03,7.772971021298453742e+00,1.000000000000000000e+00,1.347482307121859735e-01,1.722760325338051624e-01,2.893952225531750599e+01,-7.237329866207780071e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.894065597035147164e+01,-7.238454463493594560e+00,2.894292340041940292e+01,-7.236205268921964695e+00,2.858742503940006685e+01,3.151181328767962242e+01,5.534772047586745458e+01,4.026133275263156230e-01,6.196021435005926170e-01,1.510105036855037270e+03,9.108357738517992402e+03,7.610619135657636434e+03,2.943722943722943894e-02,1.323115147599484009e-01,1.653940363926282020e-01,2.894178968538543728e+01,-7.237329866207780071e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.801133940785431164e+01,-7.317196192950364164e+00,2.801360728942517397e+01,-7.314946998378767162e+00,0.000000000000000000e+00,1.853270703438402833e+01,1.262077932404757163e+01,4.350689031476268620e-01,6.395070035776539985e-01,6.103454322090685764e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.442678262742909945e-01,1.814577532137301719e-01,2.801247334863974459e+01,-7.316071595664565663e+00,7.000000000000000000e+00,4.000000000000000000e+00,Pass
2.801587517099603630e+01,-7.321694582093558168e+00,2.801814305256689863e+01,-7.319445387521961166e+00,0.000000000000000000e+00,9.840893374638217495e+01,1.421647290770087579e+01,3.944271518203649185e-01,6.273711583977842343e-01,6.257904288586103121e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,2.020032500287756716e-01,2.424429326613803115e-01,2.801700911178146924e+01,-7.320569984807759667e+00,4.000000000000000000e+00,4.000000000000000000e+00,Pass
2.801360728942517397e+01,-7.330691360379946175e+00,2.801587517099603630e+01,-7.328442165808349174e+00,3.279224451077219271e+01,7.592260976707676434e+01,2.282311586149324256e+01,4.299889465373783470e-01,6.339447978337455769e-01,6.130065859239826978e+02,3.599403125267509495e+03,3.000751245034574822e+03,1.492104415082179114e-01,1.802587001324165161e-01,2.268391967497125628e-01,2.801474123021060336e+01,-7.329566763094147674e+00,3.000000000000000000e+00,4.000000000000000000e+00,Pass
2.801133940785431164e+01,-7.332940554951543177e+00,2.801360728942517397e+01,-7.330691360379946175e+00,7.109181933092408201e+01,7.079519808565812866e+01,1.414420217877354702e+01,4.220635836790966322e-01,6.237286255150678027e-01,5.873047315792410927e+02,3.037093072372150345e+03,2.463144761125183777e+03,1.600508097808828190e-01,1.646624243160953738e-01,2.091407890290813143e-01,2.801247334863974459e+01,-7.331815957665744676e+00,3.000000000000000000e+00,5.000000000000000000e+00,Pass
2.849187624637085037e+01,-7.344186527809528187e+00,2.849414412794170914e+01,-7.341937333237931185e+00,6.592289529194603404e+01,6.023150601731309450e+01,1.220937455912096858e+01,3.736260995333751667e-01,5.789573519622379649e-01,7.463582756310032664e+02,2.037555379628310448e+03,1.303947074671880046e+03,4.454574033322854509e-01,1.726490651282496791e-01,2.151727841646776940e-01,2.849301018715627976e+01,-7.343061930523729686e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.849187624637085037e+01,-7.346435722381125188e+00,2.849414412794170914e+01,-7.344186527809528187e+00,6.844391177349406519e+01,6.820067206087853151e+01,3.455994728815281292e+01,3.876099646278934330e-01,5.899233676971068485e-01,7.505390328344871023e+02,2.421601586225112442e+03,1.684357226478402936e+03,5.785638579756225974e-01,1.681637721652057826e-01,2.119049805798365604e-01,2.849301018715627976e+01,-7.345311125095326688e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.849414412794170914e+01,-7.346435722381125188e+00,2.849641200951256792e+01,-7.344186527809528187e+00,7.691676169691284315e+01,8.111185373350980399e+01,2.713756751931946098e+01,3.929429888639504598e-01,6.038008054176563499e-01,7.499552130451768335e+02,3.618238318998649902e+03,2.881550632706607303e+03,1.034136546184738770e-01,1.839940136555793804e-01,2.301230782230785366e-01,2.849527806872713853e+01,-7.345311125095326688e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.890215956709202061e+01,-7.319445387521961166e+00,2.890442744866288294e+01,-7.317196192950364164e+00,0.000000000000000000e+00,1.575284916331889917e+01,3.322554137878653790e+01,4.364924722716726491e-01,6.452590893907368397e-01,1.497847812726967049e+03,4.388145767569088093e+03,2.902027245867817328e+03,2.750408274360370275e-01,1.375471089645227685e-01,1.787007818080000032e-01,2.890329350787745000e+01,-7.318320790236162665e+00,1.000000000000000000e+00,6.000000000000000000e+00,Pass
2.802948840505167993e+01,-7.366698392977136578e+00,2.803175674390180916e+01,-7.364449198405569774e+00,1.195048465239475810e+01,1.192038864604737824e+01,1.779899681306886805e+01,3.618068614403615602e-01,4.405536619716803881e-01,5.765521397087538844e+02,6.192517375311344949e+03,5.631781951810843566e+03,-9.990000000000000000e+02,9.903012941084508858e-02,1.559099834484143077e-01,2.803062257447674455e+01,-7.365573795691353176e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.870950634558689885e+01,-7.447669397553472237e+00,2.871177468443702452e+01,-7.445420202981907210e+00,3.399380350294794795e+01,3.390835871469275986e+01,4.022310880440906544e+01,3.892233647775815153e-01,5.925939222674060369e-01,1.390732905027932702e+03,1.383039340763074506e+03,4.835810696573489054e+00,3.805229936880071273e-01,1.608834755836712760e-01,2.047183274204748549e-01,2.871064051501195991e+01,-7.446544800267689723e+00,0.000000000000000000e+00,5.000000000000000000e+00,Pass
2.870950634558689885e+01,-7.449918592125037264e+00,2.871177468443702452e+01,-7.447669397553472237e+00,5.914445941496002490e+01,5.892274944826147731e+01,2.703776689751325080e+01,4.486737146136845489e-01,6.145978883958170824e-01,1.387207821229049387e+03,1.378405001911172349e+03,7.180655031044897996e+00,8.138424821002386844e-01,1.550706886500159698e-01,2.141670765100998075e-01,2.871064051501195991e+01,-7.448793994839254751e+00,1.000000000000000000e+00,5.000000000000000000e+00,Pass
2.877748740901897406e+01,-7.418429868123126880e+00,2.877975574786910329e+01,-7.416180673551561853e+00,0.000000000000000000e+00,3.224067654585623188e+01,3.515903094999524825e+01,4.438330842774216300e-01,6.351095776259932935e-01,1.424836145251395919e+03,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.463376344750540736e-01,1.927133966582623426e-01,2.877862157844403868e+01,-7.417305270837344366e+00,2.000000000000000000e+00,7.000000000000000000e+00,Pass
2.877295073131871561e+01,-7.420679062694691908e+00,2.877521907016884484e+01,-7.418429868123126880e+00,0.000000000000000000e+00,5.348737649906149016e+01,4.726593493613000874e+01,4.466029881644399402e-01,6.397498175528214537e-01,1.436571332886805294e+03,5.776956176757812500e+02,-8.458049926757812500e+02,-9.990000000000000000e+02,1.560037346528919677e-01,2.060415437908729719e-01,2.877408490074378022e+01,-7.419554465408909394e+00,0.000000000000000000e+00,7.000000000000000000e+00,Pass
2.877521907016884484e+01,-7.420679062694691908e+00,2.877748740901897406e+01,-7.418429868123126880e+00,0.000000000000000000e+00,5.163453216976895277e+01,4.537598424050647594e+01,3.991804419746273203e-01,6.229451743445902911e-01,1.428537117660191825e+03,9.959307861328125000e+02,-4.190767211914062500e+02,-9.990000000000000000e+02,1.599309252498936629e-01,1.996621841543565201e-01,2.877635323959390945e+01,-7.419554465408909394e+00,2.000000000000000000e+00,7.000000000000000000e+00,Pass
2.877295073131871561e+01,-7.422928257266256935e+00,2.877521907016884484e+01,-7.420679062694691908e+00,0.000000000000000000e+00,7.763709337371237496e+01,6.173539506387447773e+01,3.975248951739209224e-01,6.285834882515068944e-01,1.428907396036840510e+03,1.422435362149128878e+03,6.199565516108960672e+00,1.000000000000000000e+00,1.701224581775032385e-01,2.073720380821130749e-01,2.877408490074378022e+01,-7.421803659980474421e+00,2.000000000000000000e+00,7.000000000000000000e+00,Pass
2.904721242596867370e+01,-7.416180673551606262e+00,2.904948076481880648e+01,-7.413931478980039458e+00,0.000000000000000000e+00,1.056162049303036810e+01,1.609812592683332610e+01,4.330597005951671852e-01,6.100271371508191320e-01,1.318253226076755027e+03,1.313587563944603971e+03,8.087435928898154103e+00,8.284974093264249051e-01,1.180287569737165643e-01,1.548719855141494628e-01,2.904834659539373831e+01,-7.415056076265822860e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.866642095418303882e+01,-7.542175408465153552e+00,2.866869022494377361e+01,-7.539926213893654250e+00,1.442721928388119323e+01,1.438512953049525755e+01,2.313167403361892838e+01,4.314775731770348344e-01,5.982298442682920658e-01,1.405363118825696802e+03,1.400203810123669427e+03,1.062969081841626284e+01,8.901147396293027647e-01,1.373974449477435855e-01,1.873204351585448235e-01,2.866755558956340622e+01,-7.541050811179403901e+00,2.000000000000000000e+00,5.000000000000000000e+00,Pass
2.810201317895232620e+01,-7.641159889066608812e+00,2.810428292435614139e+01,-7.638910694495139708e+00,0.000000000000000000e+00,1.728334363826329678e+01,2.779352097933224286e+01,4.289822729018923086e-02,-3.400395710503942293e-02,6.142245706000450127e+02,5.133141224349516961e+03,4.528519419570507125e+03,-9.990000000000000000e+02,1.004776626057652389e-01,1.109362804889388182e-01,2.810314805165423380e+01,-7.640035291780874260e+00,8.000000000000000000e+00,8.000000000000000000e+00,Pass
2.812471063299047813e+01,-7.665901029352768958e+00,2.812698037839429333e+01,-7.663651834781299854e+00,0.000000000000000000e+00,9.240445674906739271e+01,2.333812954468987400e+01,3.953877029050933412e-01,6.374622424768960904e-01,6.478767582049558769e+02,2.026071586879018469e+03,1.391052553488991634e+03,7.320574162679426289e-01,1.858905525920142021e-01,2.215059231388130101e-01,2.812584550569238573e+01,-7.664776432067034406e+00,2.000000000000000000e+00,1.000000000000000000e+00,Pass
2.817010554106678200e+01,-7.690642169638929104e+00,2.817237528647059719e+01,-7.688392975067460000e+00,1.583852242456932835e+01,1.574027347827781931e+01,1.699949664449854225e+01,4.090440076450305162e-01,6.277508791408611399e-01,6.493268061366807160e+02,6.411329840627657859e+02,2.908621900908801017e+00,-9.990000000000000000e+02,1.379074950695630131e-01,1.661811765180259415e-01,2.817124041376868959e+01,-7.689517572353194552e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.820176093648661464e+01,-7.751390342524942412e+00,2.820403116233329399e+01,-7.749141147953508835e+00,0.000000000000000000e+00,6.239253424575754536e+01,1.538522941529028820e+01,4.287462876546057622e-01,6.358840012068337488e-01,6.723934865045729339e+02,2.763522438408394009e+03,2.105363999986572708e+03,3.765203595980962104e-01,1.628099338701407828e-01,1.971124462276428457e-01,2.820289604940995432e+01,-7.750265745239225623e+00,4.000000000000000000e+00,2.000000000000000000e+00,Pass
2.820403116233329399e+01,-7.751390342524942412e+00,2.820630138817997334e+01,-7.749141147953508835e+00,0.000000000000000000e+00,5.585088380700541677e+01,1.730696567942595721e+01,4.313129356973323114e-01,6.315897995491577266e-01,6.662313740798573463e+02,6.617422789647874879e+02,6.518178978296108816e+00,-9.990000000000000000e+02,1.717641016881149840e-01,2.092028044042039403e-01,2.820516627525663367e+01,-7.750265745239225623e+00,3.000000000000000000e+00,5.000000000000000000e+00,Pass
2.820403116233329399e+01,-7.753639537096375989e+00,2.820630138817997334e+01,-7.751390342524942412e+00,0.000000000000000000e+00,8.738659083737159960e+01,3.335873224673166959e+01,3.959391115782758819e-01,6.236852450439855922e-01,6.740452084612377348e+02,3.875786118940873621e+03,3.219304837313565258e+03,2.045454545454545581e-01,1.990791331243974005e-01,2.333293023116680409e-01,2.820516627525663367e+01,-7.752514939810659200e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.823354409834012557e+01,-7.771633093667844605e+00,2.823581432418680492e+01,-7.769383899096411028e+00,0.000000000000000000e+00,7.584621411334435948e+01,1.163613715380814639e+01,4.082483229833314131e-01,6.112699427680586828e-01,6.636564574616460277e+02,1.054391625761460546e+03,4.033910580269566140e+02,9.394273127753303143e-01,1.622322283159793599e-01,2.026898744650131035e-01,2.823467921126346525e+01,-7.770508496382127817e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.841260277635994669e+01,-7.755888731667809566e+00,2.841487300220662604e+01,-7.753639537096375989e+00,0.000000000000000000e+00,7.572269330994031122e+01,1.790129238194632677e+01,4.232995495530475494e-01,6.284966484456007141e-01,7.797873906014830254e+02,7.783377278645833712e+02,9.522684733072916075e+00,1.000000000000000000e+00,1.637755107181547709e-01,2.067751866920870818e-01,2.841373788928328636e+01,-7.754764134382092777e+00,5.000000000000000000e+00,4.000000000000000000e+00,Pass
2.825853311510982024e+01,-7.832381266554515165e+00,2.826080382720521200e+01,-7.830132071983111786e+00,0.000000000000000000e+00,5.836896367605074687e+01,2.572738335776903895e+01,3.856838570061644211e-01,5.891048989340303965e-01,7.220322292851565180e+02,8.893958934809536458e+02,1.804097187631082022e+02,-9.990000000000000000e+02,1.755298713395405386e-01,2.165448893947697351e-01,2.825966847115751790e+01,-7.831256669268813475e+00,1.000000000000000000e+00,8.000000000000000000e+00,Pass
2.841261347383169777e+01,-7.836879655697321923e+00,2.841488418592709309e+01,-7.834630461125918544e+00,2.957225794293692900e+01,2.943131485160187566e+01,2.051859075763609042e+01,4.336760513458658983e-01,4.778497929160329116e-01,9.570723052889975406e+02,1.018556597089433922e+03,1.109041611464707167e+01,1.000000000000000000e+00,1.410005597662322696e-01,2.206917202611888285e-01,2.841374882987939543e+01,-7.835755058411620233e+00,3.000000000000000000e+00,5.000000000000000000e+00,Pass
2.843304988269025557e+01,-7.857122406839952333e+00,2.843532059478565088e+01,-7.854873212268548954e+00,1.574708256248055527e+01,1.567204798910531949e+01,5.613051863169259548e+01,4.046846892844286891e-01,5.093298934917371845e-01,9.591235766912259351e+02,8.803995969515320894e+02,1.523259480794270893e+01,1.000000000000000000e+00,1.373351810808735307e-01,1.952082926775996763e-01,2.843418523873795323e+01,-7.855997809554250644e+00,4.000000000000000000e+00,5.000000000000000000e+00,Pass
2.849646578947876208e+01,-7.872866768839775986e+00,2.849873650157415739e+01,-7.870617574268372607e+00,1.129035173986063256e+01,1.122960054737476199e+01,2.272872768528278087e+01,2.654434505794203703e-01,3.424975956881577410e-01,7.621766017955719690e+02,7.235617076075354817e+02,1.425499778570130793e+01,1.000000000000000000e+00,1.067119395086249395e-01,1.778669877237886998e-01,2.849760114552645973e+01,-7.871742171554074297e+00,4.000000000000000000e+00,4.000000000000000000e+00,Pass
2.849873650157415739e+01,-7.872866768839775986e+00,2.850100721366955270e+01,-7.870617574268372607e+00,1.735900333449198030e+01,1.727630853442968473e+01,3.064741682405928103e+01,2.041234317835164402e-01,2.941541754014952992e-01,7.497115202231520925e+02,9.677826792129973228e+02,2.152666585071166594e+02,3.350970017636684117e-02,9.382050964335894583e-02,1.558141920604226294e-01,2.849987185762185504e+01,-7.871742171554074297e+00,8.000000000000000000e+00,3.000000000000000000e+00,Pass
2.852598504671890112e+01,-7.897607909125213155e+00,2.852825575881429643e+01,-7.895358714553809776e+00,4.017357923690367016e+01,3.998225752876807348e+01,2.119057094086315374e+01,4.020108479867635087e-01,4.221555770461443147e-01,1.079117004071161318e+03,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.475185948750699361e-01,2.256156942447623825e-01,2.852712040276659877e+01,-7.896483311839511465e+00,4.000000000000000000e+00,4.000000000000000000e+00,Pass
2.852825575881429643e+01,-7.899857103696616534e+00,2.853052647090969174e+01,-7.897607909125213155e+00,1.360252116951628842e+01,1.351256613060762568e+01,1.253890679617780712e+01,3.733215279228316308e-01,3.679254313575807123e-01,9.939193665309761627e+02,-1.095733056640625000e+04,-1.197471649169921875e+04,-9.990000000000000000e+02,1.334976282372109524e-01,2.070024021127259417e-01,2.852939111486199408e+01,-7.898732506410914844e+00,4.000000000000000000e+00,2.000000000000000000e+00,Pass
2.827880696826801454e+01,-7.908873801441561824e+00,2.828107817242410249e+01,-7.906624606870193972e+00,0.000000000000000000e+00,4.935010568051388447e+01,1.274157984599831117e+01,4.408501763161162268e-01,6.178119291822243841e-01,7.367316828370691155e+02,7.253714101517219888e+02,3.230748455159631494e+00,-9.990000000000000000e+02,1.627326533439464040e-01,2.184722953952664415e-01,2.827994257034605852e+01,-7.907749204155877898e+00,5.000000000000000000e+00,4.000000000000000000e+00,Pass
2.828107817242410249e+01,-7.908873801441561824e+00,2.828334937658019044e+01,-7.906624606870193972e+00,0.000000000000000000e+00,9.092769514367677175e+01,1.274161233381670932e+01,3.992750771847725644e-01,6.072007419939325912e-01,7.353866592241136004e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.896143318801499222e-01,2.364924332838873600e-01,2.828221377450214646e+01,-7.907749204155877898e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.855534273237995890e+01,-7.924618163441136787e+00,2.855761393653605040e+01,-7.922368968869768935e+00,1.580904812081802291e+01,1.573037796237058750e+01,4.861244343940178680e+01,4.477393932328513348e-01,5.118677823316858388e-01,9.973575652756085219e+02,1.019141565941982549e+03,2.433025887911436769e+01,1.000000000000000000e+00,1.310766552025691700e-01,2.127857782523935037e-01,2.855647833445800643e+01,-7.923493566155452861e+00,3.000000000000000000e+00,1.000000000000000000e+00,Pass
2.856669875316041640e+01,-7.958356082011654564e+00,2.856896995731650790e+01,-7.956106887440286712e+00,0.000000000000000000e+00,1.887647027279864531e+01,1.275827167033970433e+01,3.835147883116011291e-01,6.076622840594223529e-01,7.361803790412492390e+02,7.282604980468750000e+02,5.211975097656250000e+00,1.000000000000000000e+00,1.572632576722060582e-01,1.888556117596473238e-01,2.856783435523846038e+01,-7.957231484725970638e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.870505849237136786e+01,-7.929116552583872490e+00,2.870732969652745226e+01,-7.926867358012504639e+00,1.394954071484167457e+01,1.024014946878581434e+01,9.799110374299489834e+00,2.866741481846984407e-01,3.435198499947412221e-01,7.499233814754917375e+02,2.815353614500510204e+01,-7.186582869852124986e+02,-9.990000000000000000e+02,1.072608112506028555e-01,1.317870238897626556e-01,2.870619409444940828e+01,-7.927991955298188564e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.870505849237136786e+01,-7.931365747155240342e+00,2.870732969652745226e+01,-7.929116552583872490e+00,2.634001596179411209e+01,3.183094258802897158e+01,2.061973446594148029e+01,9.098001742584892193e-02,6.143197663608201964e-02,7.457973010650750894e+02,2.851520148383247033e+01,-6.996741917928060275e+02,-9.990000000000000000e+02,1.065292488246016855e-01,1.106808194361339759e-01,2.870619409444940828e+01,-7.930241149869556416e+00,7.000000000000000000e+00,8.000000000000000000e+00,Pass
2.869370247159094589e+01,-7.958356082011654564e+00,2.869597367574703028e+01,-7.956106887440286712e+00,0.000000000000000000e+00,1.573039761833761574e+01,3.515475624561702261e+01,-1.306598639751426205e-01,-1.880439385225119164e-01,7.518836082014712474e+02,7.501151301264100084e+02,9.728956279818287811e+00,5.255839822024471752e-01,8.601576914246189531e-02,7.561752285427782161e-02,2.869483807366898986e+01,-7.957231484725970638e+00,7.000000000000000000e+00,7.000000000000000000e+00,Pass
2.871414330899570544e+01,-7.960605276583022416e+00,2.871641451315178983e+01,-7.958356082011654564e+00,0.000000000000000000e+00,9.259354180447716942e+01,2.826480970802539971e+01,3.988098383191272522e-01,6.289806665822185172e-01,7.970070827059273597e+02,7.902283989592477838e+02,4.855125040742071185e+00,8.363133248190718350e-01,1.799809667071039232e-01,2.187371550221307859e-01,2.871527891107374586e+01,-7.959480679297338490e+00,0.000000000000000000e+00,7.000000000000000000e+00,Pass
2.871641451315178983e+01,-7.960605276583022416e+00,2.871868571730787423e+01,-7.958356082011654564e+00,0.000000000000000000e+00,6.896711052859477320e+01,1.415739948864683306e+01,4.066674668823245242e-01,6.319498475271811966e-01,7.941462748159711964e+02,-5.087692455790621352e+03,-5.869710293540091698e+03,2.468043264503441414e-01,1.646560200922375927e-01,2.031101136020243836e-01,2.871755011522983381e+01,-7.959480679297338490e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
