Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
2.744517603338636746e+01,-7.279176918342530556e+00,2.744744350951769718e+01,-7.276927723770903356e+00,0.000000000000000000e+00,9.410124400054336036e+01,3.715172740116586425e+01,1.687829785157400342e-01,2.855841839568417084e-01,6.144476387183211727e+02,6.231180891159893918e+02,2.415564744170923817e+01,-9.990000000000000000e+02,2.279476131640601755e-01,2.013602575875098055e-01,2.744630977145203232e+01,-7.278052321056716956e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.744744350951769718e+01,-7.279176918342530556e+00,2.744971098564902690e+01,-7.276927723770903356e+00,1.000000000000000000e+02,9.811737085037619011e+01,8.390148675888549690e+01,-1.179282396347262479e-01,-4.857435205450372218e-01,6.056141947732855897e+02,7.018215269659557407e+02,1.180297060778541294e+02,-9.990000000000000000e+02,3.018747318120454937e-01,1.871627382267821438e-01,2.744857724758336204e+01,-7.278052321056716956e+00,6.000000000000000000e+00,8.000000000000000000e+00,Pass
2.744971098564902690e+01,-7.279176918342530556e+00,2.745197846178035661e+01,-7.276927723770903356e+00,1.000000000000000000e+02,9.947667507574300316e+01,9.958294261606846476e+01,-2.261464590178365042e-01,-8.362107936250935403e-01,6.003209042701648741e+02,1.046957250365623622e+03,4.628501683548164465e+02,-9.990000000000000000e+02,3.396181766079395814e-01,1.886322574042197386e-01,2.745084472371469175e+01,-7.278052321056716956e+00,7.000000000000000000e+00,7.000000000000000000e+00,Pass
2.745197846178035661e+01,-7.279176918342530556e+00,2.745424593791168633e+01,-7.276927723770903356e+00,1.000000000000000000e+02,8.279427601306923634e+01,9.793694572904333029e+01,1.772603734240281448e-01,2.584929489310157091e-01,6.384162991906225670e+02,1.111873048989718427e+03,4.968448322255123344e+02,-9.990000000000000000e+02,2.710538796863646294e-01,2.521319768494936220e-01,2.745311219984602147e+01,-7.278052321056716956e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.745424593791168633e+01,-7.279176918342530556e+00,2.745651341404301604e+01,-7.276927723770903356e+00,0.000000000000000000e+00,7.519447921688049519e+01,6.928764141835144130e+01,3.289954362016094258e-01,5.480038171339853825e-01,6.930609258949011746e+02,6.817183571487177005e+02,7.237731058089459601e+00,-9.990000000000000000e+02,1.650818485898951915e-01,1.906893788621591146e-01,2.745537967597735118e+01,-7.278052321056716956e+00,0.000000000000000000e+00,5.000000000000000000e+00,Pass
2.745878089017434576e+01,-7.279176918342530556e+00,2.746104836630567547e+01,-7.276927723770903356e+00,0.000000000000000000e+00,5.258048673687859775e+01,4.683310243747133228e+01,3.663926081569051640e-01,5.694902641419334888e-01,6.536906410542769663e+02,6.573855572843618802e+02,1.910330769457288724e+01,1.991584852734923083e-01,1.605903024030796433e-01,1.946758902971970073e-01,2.745991462824001061e+01,-7.278052321056716956e+00,2.000000000000000000e+00,6.000000000000000000e+00,Pass
2.782605132331995890e+01,-7.222947054051850557e+00,2.782831879945129216e+01,-7.220697859480223357e+00,6.635068223652078245e+01,9.243266779032509817e+01,1.180556506862888533e+01,4.285640367492555280e-01,6.362428749620607782e-01,5.857889887765931007e+02,6.789327654157366396e+02,1.063258108956473080e+02,-9.990000000000000000e+02,1.710854365931596954e-01,2.287512644725984978e-01,2.782718506138562731e+01,-7.221822456766036957e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.783058627558262543e+01,-7.267930945484394556e+00,2.783285375171395870e+01,-7.265681750912767356e+00,5.312495311649957586e+01,5.499011458773157557e+01,1.167767060619701880e+01,4.422041115967286218e-01,6.330338849505657839e-01,5.853713647781191867e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.595842038800825424e-01,2.164909152690674687e-01,2.783172001364829384e+01,-7.266806348198580956e+00,0.000000000000000000e+00,7.000000000000000000e+00,Pass
2.794621238324776158e+01,-7.198205913763951358e+00,2.794847985937908774e+01,-7.195956719192324158e+00,0.000000000000000000e+00,1.575555403071412996e+01,2.901062960093538479e+01,3.833599006552760313e-01,5.510246789089792152e-01,5.843921229050275770e+02,1.376821920600334295e+02,-4.325905206825370897e+02,6.074527820316487636e-01,1.238250792787436994e-01,1.742476620661694842e-01,2.794734612131342288e+01,-7.197081316478137758e+00,5.000000000000000000e+00,7.000000000000000000e+00,Pass
2.789632790835858600e+01,-7.209451886622087358e+00,2.789859538448991216e+01,-7.207202692050460158e+00,2.090164219934350243e+01,1.575554992069158544e+01,3.019507031385318996e+01,3.885526711080932172e-01,5.234053426346533255e-01,5.770462895750742973e+02,4.727619239863226852e+01,-5.133712738682241934e+02,-9.990000000000000000e+02,1.154229302006063440e-01,1.798987386999285065e-01,2.789746164642424731e+01,-7.208327289336273758e+00,7.000000000000000000e+00,7.000000000000000000e+00,Pass
2.738851741590166000e+01,-7.290442810648379179e+00,2.739078534412837129e+01,-7.288193616076784842e+00,0.000000000000000000e+00,8.376618762543805019e+01,2.244453404667169139e+01,4.024643826757227094e-01,6.429196162895807198e-01,6.339884454367846729e+02,6.452090454101562500e+02,2.700075954861111072e+01,4.444444444444444198e-01,1.676386029852151294e-01,2.100131177050774955e-01,2.738965138001501742e+01,-7.289318213362582455e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.739758912880850517e+01,-7.290442810648379179e+00,2.739985705703521646e+01,-7.288193616076784842e+00,0.000000000000000000e+00,2.242409977659042397e+01,2.810432707804814001e+01,4.206143430448591736e-01,6.329895181126040660e-01,6.299411994639269778e+02,6.251105857480096120e+02,9.039290025880553969e+00,9.606299212598424786e-01,1.453288456229326342e-01,1.918643495869561399e-01,2.739872309292186259e+01,-7.289318213362582455e+00,4.000000000000000000e+00,7.000000000000000000e+00,Pass
2.739532120058179387e+01,-7.299439588934756529e+00,2.739758912880850517e+01,-7.297190394363162191e+00,5.882357741679928864e+01,8.382800699991547333e+01,1.803567781675826254e+01,3.754786733845291713e-01,5.702832548387249956e-01,6.397743916052689883e+02,6.660106201171875000e+02,4.121343994140625000e+01,-9.990000000000000000e+02,1.937327593557501004e-01,2.405634278011096749e-01,2.739645516469514774e+01,-7.298314991648959804e+00,3.000000000000000000e+00,8.000000000000000000e+00,Pass
2.739758912880850517e+01,-7.299439588934756529e+00,2.739985705703521646e+01,-7.297190394363162191e+00,7.901236520597959156e+01,9.531807471636774665e+01,1.928662511169684635e+01,4.224935908695728881e-01,5.986636353354803930e-01,6.362052155461245775e+02,6.658007587633634330e+02,4.500756059613143378e+01,-9.990000000000000000e+02,1.933622980233004052e-01,2.530977877000410992e-01,2.739872309292186259e+01,-7.298314991648959804e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.738171363122152613e+01,-7.301688783506350866e+00,2.738398155944823742e+01,-7.299439588934756529e+00,0.000000000000000000e+00,6.801376390867518751e+01,1.094705812589775640e+01,4.203173816626352144e-01,5.847938763086794056e-01,6.343255671024695630e+02,6.366485301675318169e+02,1.888999760132765005e+01,7.960426179604261909e-01,1.636522291285929520e-01,2.276677756142938269e-01,2.738284759533488000e+01,-7.300564186220553253e+00,4.000000000000000000e+00,6.000000000000000000e+00,Pass
2.737264191831468096e+01,-7.306187172649539541e+00,2.737490984654139226e+01,-7.303937978077945203e+00,8.199995711142464927e+01,9.216758380488731461e+01,2.126589651106788281e+01,3.645718200944769172e-01,6.448139329883787463e-01,6.238463942844387020e+02,6.270152196847894857e+02,1.917499556740880706e+01,3.136882129277567266e-01,2.014012447801377115e-01,2.352901168951535560e-01,2.737377588242803483e+01,-7.305062575363741928e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.739532120058179387e+01,-7.306187172649539541e+00,2.739758912880850517e+01,-7.303937978077945203e+00,3.036517884673487089e+01,2.928115382148006773e+01,1.499454355660535043e+01,4.482372808777980722e-01,6.101296844307873002e-01,6.354079263187277320e+02,6.337452100875069618e+02,1.303824533591535051e+01,3.369785338193599933e-01,1.347432962073111529e-01,2.004483339277448317e-01,2.739645516469514774e+01,-7.305062575363741928e+00,3.000000000000000000e+00,6.000000000000000000e+00,Pass
2.741119669816877291e+01,-7.308436367221133878e+00,2.741346462639548420e+01,-7.306187172649539541e+00,7.827865658941327354e+01,6.158920539365194458e+01,1.537812599131931890e+01,3.675485488122869904e-01,4.330022254477488008e-01,6.184356712083985030e+02,6.503204521494461687e+02,4.640688723729660836e+01,1.789256198347107252e-01,2.000014378200918042e-01,2.315977351747179891e-01,2.741233066228213033e+01,-7.307311769935337153e+00,2.000000000000000000e+00,8.000000000000000000e+00,Pass
2.740666084171535033e+01,-7.310685561792728215e+00,2.740892876994206162e+01,-7.308436367221133878e+00,0.000000000000000000e+00,5.510283927512886493e+01,4.110843504971340678e+01,2.590857340894605065e-01,6.572190764788787831e-02,6.208690436335230061e+02,7.224356536865234375e+02,1.148510437011718750e+02,-9.990000000000000000e+02,2.540745584929505196e-01,2.504735148749182017e-01,2.740779480582870775e+01,-7.309560964506930603e+00,4.000000000000000000e+00,8.000000000000000000e+00,Pass
2.740892876994206162e+01,-7.310685561792728215e+00,2.741119669816877291e+01,-7.308436367221133878e+00,0.000000000000000000e+00,8.815225290734036889e+01,8.223918858094364737e+01,5.919924948061920655e-02,-5.162660262870989447e-01,6.140399843636563446e+02,6.403294333593349847e+02,4.152474358376490926e+01,5.148110316649642249e-01,3.741976074351844872e-01,3.015894509422571423e-01,2.741006273405541549e+01,-7.309560964506930603e+00,7.000000000000000000e+00,5.000000000000000000e+00,Pass
2.741119669816877291e+01,-7.310685561792728215e+00,2.741346462639548420e+01,-7.308436367221133878e+00,1.000000000000000000e+02,9.111747191141697044e+01,8.526370115206427158e+01,5.418695668661962367e-02,-4.956831918564329476e-01,6.141547731964514014e+02,6.200960040967315763e+02,2.152566266522679328e+01,7.413901064495929116e-01,3.692596852721141687e-01,2.962467568650465344e-01,2.741233066228213033e+01,-7.309560964506930603e+00,6.000000000000000000e+00,5.000000000000000000e+00,Pass
2.739078534412837129e+01,-7.312934756364322553e+00,2.739305327235508258e+01,-7.310685561792728215e+00,0.000000000000000000e+00,8.691680218476875552e+01,2.772069030891736574e+01,2.853248351721826559e-01,5.410165183463132577e-01,6.356007035568704850e+02,1.461480846379206923e+03,8.398751576772837097e+02,9.538461538461538713e-02,1.839618950631383976e-01,2.074724177822538096e-01,2.739191930824172516e+01,-7.311810159078525828e+00,5.000000000000000000e+00,6.000000000000000000e+00,Pass
2.739305327235508258e+01,-7.312934756364322553e+00,2.739532120058179387e+01,-7.310685561792728215e+00,0.000000000000000000e+00,9.655363240181785045e+01,4.048575642265824825e+01,3.908097790868893529e-01,6.452914681894632576e-01,6.355104707656222445e+02,1.229687034469825448e+03,6.096337736002603833e+02,1.478260869565217461e-01,1.951852481596822175e-01,2.337784617723405456e-01,2.739418723646844001e+01,-7.311810159078525828e+00,3.000000000000000000e+00,7.000000000000000000e+00,Pass
2.739758912880850517e+01,-7.312934756364322553e+00,2.739985705703521646e+01,-7.310685561792728215e+00,0.000000000000000000e+00,9.951881089402765213e+01,4.014661492214349892e+01,2.085336779034783206e-01,1.038960414577338176e-01,6.292339106145245751e+02,1.342447389556140479e+03,7.315496590562430583e+02,8.864915572232645591e-02,2.689146456776220773e-01,2.429167288121774904e-01,2.739872309292186259e+01,-7.311810159078525828e+00,5.000000000000000000e+00,7.000000000000000000e+00,Pass
